arm,seed,eps,n,m,method,stepsize,slope,final_gap,L_emp,L_cert,eta,inner_iters_mean
main,39,0.002,240,8,SGA,cert,-0.00393268002975578,0.02197496075254258,0.004037865214625728,345.5462498322026,0.0028939686090808407,
main,39,0.002,240,8,ASGA,cert,-0.16971754427990185,0.015061895909629308,0.004037865214625728,345.5462498322026,0.0028939686090808407,
main,40,0.002,240,8,SGA,emp,-1.0110742370946146,7.121429944356716e-08,0.004079483427374565,390.9504436775833,245.1290752377368,
main,40,0.002,240,8,ASGA,emp,-1.9926694281862831,1.2426305401325166e-09,0.004079483427374565,390.9504436775833,245.1290752377368,
main,40,0.002,240,8,SGA,cert,-0.003504693951635273,0.0287836164231122,0.004079483427374565,390.9504436775833,0.0025578689477705253,
main,40,0.002,240,8,ASGA,cert,-0.15090547050915903,0.02057691499489618,0.004079483427374565,390.9504436775833,0.0025578689477705253,
main,41,0.002,240,8,SGA,emp,-0.9818948494902691,8.111777479585802e-08,0.004063554059026133,318.4486859663075,246.08999547545304,
main,41,0.002,240,8,ASGA,emp,-2.026196411436416,1.343381739182803e-09,0.004063554059026133,318.4486859663075,246.08999547545304,
main,41,0.002,240,8,SGA,cert,-0.004298488310395903,0.027584134543241785,0.004063554059026133,318.4486859663075,0.0031402233517327247,
main,41,0.002,240,8,ASGA,cert,-0.1858950737673489,0.018232821817494287,0.004063554059026133,318.4486859663075,0.0031402233517327247,
main,42,0.002,240,8,SGA,emp,-1.0152212178111806,6.523054969093112e-08,0.0040821983673696065,366.51918335915235,244.96604770442772,
main,42,0.002,240,8,ASGA,emp,-2.0020887133461893,1.1155824181097174e-09,0.0040821983673696065,366.51918335915235,244.96604770442772,
main,42,0.002,240,8,SGA,cert,-0.003747284993862498,0.031127903009274167,0.0040821983673696065,366.51918335915235,0.0027283701519658235,
main,42,0.002,240,8,ASGA,cert,-0.16156524430665203,0.021728192982060315,0.0040821983673696065,366.51918335915235,0.0027283701519658235,
main,43,0.002,240,8,SGA,emp,-0.9963764200245373,8.86978085909429e-08,0.004084572354130278,402.8970640069021,244.82367143987796,
main,43,0.002,240,8,ASGA,emp,-2.011513745646787,1.502988296320229e-09,0.004084572354130278,402.8970640069021,244.82367143987796,
main,43,0.002,240,8,SGA,cert,-0.003389138124828695,0.026612404154152648,0.004084572354130278,402.8970640069021,0.002482023547292141,
main,43,0.002,240,8,ASGA,cert,-0.1458323014919989,0.019241954852187458,0.004084572354130278,402.8970640069021,0.002482023547292141,
main,44,0.002,240,8,SGA,emp,-0.9989777605385498,5.447219422055616e-08,0.004100833813067765,397.8095013753755,243.85284690479003,
main,44,0.002,240,8,ASGA,emp,-2.009234878094002,9.227029071356974e-10,0.004100833813067765,397.8095013753755,243.85284690479003,
main,44,0.002,240,8,SGA,cert,-0.003467156719167828,0.03278090395263214,0.004100833813067765,397.8095013753755,0.0025137660024273627,
main,44,0.002,240,8,ASGA,cert,-0.14925498491683564,0.023521132980379562,0.004100833813067765,397.8095013753755,0.0025137660024273627,
main,45,0.002,240,8,SGA,emp,-0.980465967392755,8.560562057835508e-08,0.0040544371864045785,304.5956217091568,246.6433573945159,
main,45,0.002,240,8,ASGA,emp,-2.0143285397300996,1.4524087210698866e-09,0.0040544371864045785,304.5956217091568,246.6433573945159,
main,45,0.002,240,8,SGA,cert,-0.004451615102243956,0.020920199412708607,0.0040544371864045785,304.5956217091568,0.003283041280727437,
main,45,0.002,240,8,ASGA,cert,-0.19266107605132973,0.013619990745253698,0.0040544371864045785,304.5956217091568,0.003283041280727437,
main,46,0.002,240,8,SGA,emp,-0.9787769647757862,6.609301610172036e-08,0.004082851861525832,387.1311894202095,244.92683886558717,
main,46,0.002,240,8,ASGA,emp,-1.965483929819121,1.212027103680846e-09,0.004082851861525832,387.1311894202095,244.92683886558717,
main,46,0.002,240,8,SGA,cert,-0.00356803459387601,0.03925046618091119,0.004082851861525832,387.1311894202095,0.0025831036799118636,
main,46,0.002,240,8,ASGA,cert,-0.15369469928590745,0.02788464324774935,0.004082851861525832,387.1311894202095,0.0025831036799118636,
main,47,0.002,240,8,SGA,emp,-1.0091332779847297,7.098754321172018e-08,0.004050500434388353,353.51740456264776,246.8830743752297,
main,47,0.002,240,8,ASGA,emp,-2.0413807974350706,1.1358737492250803e-09,0.004050500434388353,353.51740456264776,246.8830743752297,
main,47,0.002,240,8,SGA,cert,-0.003880935439886307,0.029938906548060126,0.004050500434388353,353.51740456264776,0.0028287150422965594,
main,47,0.002,240,8,ASGA,cert,-0.16744871628329716,0.020624733426598547,0.004050500434388353,353.51740456264776,0.0028287150422965594,
main,48,0.002,240,8,SGA,emp,-0.9836279698598027,1.1412572318431069e-07,0.004101471495954782,378.32903797390486,243.81493349064706,
main,48,0.002,240,8,ASGA,emp,-2.0040931790168552,1.965324812613911e-09,0.004101471495954782,378.32903797390486,243.81493349064706,
main,48,0.002,240,8,SGA,cert,-0.00354764858369709,0.018564313937499567,0.004101471495954782,378.32903797390486,0.002643201815423364,
main,48,0.002,240,8,ASGA,cert,-0.15277789588078233,0.013216128211335082,0.004101471495954782,378.32903797390486,0.002643201815423364,
main,49,0.002,240,8,SGA,emp,-1.0082193001872073,7.405279400102271e-08,0.004066552676085655,371.05536853146083,245.90853227618115,
main,49,0.002,240,8,ASGA,emp,-2.0556461951248024,1.1567104427068209e-09,0.004066552676085655,371.05536853146083,245.90853227618115,
main,49,0.002,240,8,SGA,cert,-0.0036981180726096945,0.02969233144096223,0.004066552676085655,371.05536853146083,0.002695015582061879,
main,49,0.002,240,8,ASGA,cert,-0.15939979633743823,0.0208268836778525,0.004066552676085655,371.05536853146083,0.002695015582061879,
main,0,0.004,60,2,SGA,emp,-1.005727241229819,3.688687165992466e-07,0.01595761211801022,199.4684372787083,62.666017484619225,
main,0,0.004,60,2,ASGA,emp,-2.023161333459555,6.235485225380977e-09,0.01595761211801022,199.4684372787083,62.666017484619225,
main,0,0.004,60,2,SGA,cert,-0.024913343520511947,0.010802605790533645,0.01595761211801022,199.4684372787083,0.005013324482021909,
main,0,0.004,60,2,ASGA,cert,-1.1805201420738136,0.0007299708595817633,0.01595761211801022,199.4684372787083,0.005013324482021909,
main,1,0.004,60,2,SGA,emp,-1.006847171571698,3.579125642388936e-07,0.016214051533911422,181.20703859125558,61.67489957143139,
main,1,0.004,60,2,ASGA,emp,-2.054736859578097,5.631765290226021e-09,0.016214051533911422,181.20703859125558,61.67489957143139,
main,1,0.004,60,2,SGA,cert,-0.02847449169068828,0.015269397823702305,0.016214051533911422,181.20703859125558,0.005518549432595035,
main,1,0.004,60,2,ASGA,cert,-1.3995681478870903,0.0005962455646335643,0.016214051533911422,181.20703859125558,0.005518549432595035,
main,2,0.004,60,2,SGA,emp,-1.004530666136889,2.700040225775413e-07,0.01598805132432588,187.966936863621,62.54670939656644,
main,2,0.004,60,2,ASGA,emp,-2.023405290249982,4.580283756439041e-09,0.01598805132432588,187.966936863621,62.54670939656644,
main,2,0.004,60,2,SGA,cert,-0.027413432818617956,0.01432779032837762,0.01598805132432588,187.966936863621,0.005320084567455328,
main,2,0.004,60,2,ASGA,cert,-1.3411193372463743,0.0006405881454131304,0.01598805132432588,187.966936863621,0.005320084567455328,
main,3,0.004,60,2,SGA,emp,-0.9760755519263307,1.9083471765324322e-07,0.015835749023743306,137.38546443126648,63.14826021179368,
main,3,0.004,60,2,ASGA,emp,-1.9648177048755506,3.5423666153167055e-09,0.015835749023743306,137.38546443126648,63.14826021179368,
main,3,0.004,60,2,SGA,cert,-0.03915450840956534,0.02673577264728519,0.015835749023743306,137.38546443126648,0.0072787904028980945,
main,3,0.004,60,2,ASGA,cert,-2.1678744348629064,0.00013364145888869472,0.015835749023743306,137.38546443126648,0.0072787904028980945,
main,4,0.004,60,2,SGA,emp,-0.9949229002006947,2.882807713863733e-07,0.016015431194506324,189.82045286607809,62.439779975641486,
main,4,0.004,60,2,ASGA,emp,-2.040067572754711,4.66845121588344e-09,0.016015431194506324,189.82045286607809,62.439779975641486,
main,4,0.004,60,2,SGA,cert,-0.028147606329451895,0.024577308076533272,0.016015431194506324,189.82045286607809,0.005268136203981764,
main,4,0.004,60,2,ASGA,cert,-1.4089175633244528,0.0008950535144640545,0.016015431194506324,189.82045286607809,0.005268136203981764,
main,5,0.004,60,2,SGA,emp,-0.989817599142268,2.4849643839169877e-07,0.016072885066754358,164.19897329217633,62.21658375871985,
main,5,0.004,60,2,ASGA,emp,-1.9678033136294544,4.492273150691339e-09,0.016072885066754358,164.19897329217633,62.21658375871985,
main,5,0.004,60,2,SGA,cert,-0.0319966630633297,0.018716995422432665,0.016072885066754358,164.19897329217633,0.006090172063503685,
main,5,0.004,60,2,ASGA,cert,-1.6283828526242028,0.00040474479092287435,0.016072885066754358,164.19897329217633,0.006090172063503685,
main,6,0.004,60,2,SGA,emp,-1.0229157566191562,3.13214519397087e-07,0.016094843869457788,156.00521655653893,62.131699326244444,
main,6,0.004,60,2,ASGA,emp,-2.0876923148742526,4.684984941660808e-09,0.016094843869457788,156.00521655653893,62.131699326244444,
main,6,0.004,60,2,SGA,cert,-0.03173989968625448,0.010428536951703413,0.016094843869457788,156.00521655653893,0.006410042061879277,
main,6,0.004,60,2,ASGA,cert,-1.561322953377681,0.0002894358626373203,0.016094843869457788,156.00521655653893,0.006410042061879277,
main,7,0.004,60,2,SGA,emp,-0.9686089212089695,2.530048904686444e-07,0.01619374244242166,171.1964501004417,61.752248039981616,
main,7,0.004,60,2,ASGA,emp,-1.9612789711259462,4.773866163487739e-09,0.01619374244242166,171.1964501004417,61.752248039981616,
main,7,0.004,60,2,SGA,cert,-0.031093158650701218,0.0238310764759517,0.01619374244242166,171.1964501004417,0.00584124261579779,
main,7,0.004,60,2,ASGA,cert,-1.588181944067162,0.0005530179751452174,0.01619374244242166,171.1964501004417,0.00584124261579779,
main,8,0.004,60,2,SGA,emp,-1.0099032737346767,2.7200079349282147e-07,0.016127449577806346,160.3107077185033,62.00608441995327,
main,8,0.004,60,2,ASGA,emp,-2.0398515339440886,4.440978605690926e-09,0.016127449577806346,160.3107077185033,62.00608441995327,
main,8,0.004,60,2,SGA,cert,-0.03287411087600576,0.020048327814455612,0.016127449577806346,160.3107077185033,0.006237886503226874,
main,8,0.004,60,2,ASGA,cert,-1.6892022704260836,0.0003711780161086489,0.016127449577806346,160.3107077185033,0.006237886503226874,
main,9,0.004,60,2,SGA,emp,-0.9966779789658359,1.952638110230831e-07,0.016191706308446508,136.22242923773567,61.76001348779057,
main,9,0.004,60,2,ASGA,emp,-1.9914082729758409,3.4317465535949054e-09,0.016191706308446508,136.22242923773567,61.76001348779057,
main,9,0.004,60,2,SGA,cert,-0.03891361341131396,0.01989356638417939,0.016191706308446508,136.22242923773567,0.007340935010451164,
main,9,0.004,60,2,ASGA,cert,-2.1093032215093808,0.0001269459897340966,0.016191706308446508,136.22242923773567,0.007340935010451164,
main,10,0.004,60,2,SGA,emp,-0.9612516101929266,1.8118900191321785e-07,0.015986209415851584,179.04000690102282,62.55391594009906,
main,10,0.004,60,2,ASGA,emp,-1.9525160203047744,3.4312792190904773e-09,0.015986209415851584,179.04000690102282,62.55391594009906,
main,10,0.004,60,2,SGA,cert,-0.030412276637806327,0.039017454914079236,0.015986209415851584,179.04000690102282,0.005585343841909152,
main,10,0.004,60,2,ASGA,cert,-1.5752128042248634,0.0008856187411345334,0.015986209415851584,179.04000690102282,0.005585343841909152,
main,11,0.004,60,2,SGA,emp,-1.0088043176669519,4.3550345867754414e-07,0.015925957319437186,195.18842876339997,62.79057390035373,
main,11,0.004,60,2,ASGA,emp,-2.083901342228916,6.685321157773316e-09,0.015925957319437186,195.18842876339997,62.79057390035373,
main,11,0.004,60,2,SGA,cert,-0.02390798222462585,0.007469409466955682,0.015925957319437186,195.18842876339997,0.005123254520441691,
main,11,0.004,60,2,ASGA,cert,-1.1119289145109181,0.0006046026059706375,0.015925957319437186,195.18842876339997,0.005123254520441691,
main,12,0.004,60,2,SGA,emp,-0.9837562370419083,2.7428038240628894e-07,0.016038637624793038,176.7875077511974,62.34943536938375,
main,12,0.004,60,2,ASGA,emp,-1.9875302235757473,4.9067408330882856e-09,0.016038637624793038,176.7875077511974,62.34943536938375,
main,12,0.004,60,2,SGA,cert,-0.029952442264521945,0.02244093015501626,0.016038637624793038,176.7875077511974,0.00565650827210797,
main,12,0.004,60,2,ASGA,cert,-1.5104070450748606,0.0006417598865170182,0.016038637624793038,176.7875077511974,0.00565650827210797,
main,13,0.004,60,2,SGA,emp,-0.971660783441861,2.4008027950384037e-07,0.016133512883783337,166.94924700422163,61.9827812580826,
main,13,0.004,60,2,ASGA,emp,-1.9525972493695922,4.568639480617698e-09,0.016133512883783337,166.94924700422163,61.9827812580826,
main,13,0.004,60,2,SGA,cert,-0.031858286282172146,0.022703182225688547,0.016133512883783337,166.94924700422163,0.00598984432660971,
main,13,0.004,60,2,ASGA,cert,-1.6354797805813996,0.00046826682386430507,0.016133512883783337,166.94924700422163,0.00598984432660971,
main,14,0.004,60,2,SGA,emp,-1.0036630545354706,1.918398616074235e-07,0.016164571077538808,129.31098813286894,61.86368912624797,
main,14,0.004,60,2,ASGA,emp,-2.0280808061296764,3.1964887889368576e-09,0.016164571077538808,129.31098813286894,61.86368912624797,
main,14,0.004,60,2,SGA,cert,-0.040946923027778685,0.01919268500556294,0.016164571077538808,129.31098813286894,0.007733294861009687,
main,14,0.004,60,2,ASGA,cert,-2.248245840878257,9.140942373371541e-05,0.016164571077538808,129.31098813286894,0.007733294861009687,
main,15,0.004,60,2,SGA,emp,-1.0152431772646229,2.8708817460809666e-07,0.01598896240616403,192.94054317887688,62.543145364735004,
main,15,0.004,60,2,ASGA,emp,-2.0469847043254,4.553738865153978e-09,0.01598896240616403,192.94054317887688,62.543145364735004,
main,15,0.004,60,2,SGA,cert,-0.026387818376908446,0.013244164283190925,0.01598896240616403,192.94054317887688,0.005182943841268712,
main,15,0.004,60,2,ASGA,cert,-1.2771430867065023,0.0006969788984175981,0.01598896240616403,192.94054317887688,0.005182943841268712,
main,16,0.004,60,2,SGA,emp,-1.0112681749747279,4.153859588795772e-07,0.01606266043253546,187.3125478657477,62.25618752261403,
main,16,0.004,60,2,ASGA,emp,-2.07188026498336,6.374824140786828e-09,0.01606266043253546,187.3125478657477,62.25618752261403,
main,16,0.004,60,2,SGA,cert,-0.02504569320640704,0.007701666856022055,0.01606266043253546,187.3125478657477,0.0053386706410973005,
main,16,0.004,60,2,ASGA,cert,-1.173148585068193,0.0005402834895159372,0.01606266043253546,187.3125478657477,0.0053386706410973005,
main,17,0.004,60,2,SGA,emp,-0.9696112679790042,2.2562764933481416e-07,0.016150697736198386,154.81043912449226,61.91682962146649,
main,17,0.004,60,2,ASGA,emp,-1.9582312288239367,4.259627393865539e-09,0.016150697736198386,154.81043912449226,61.91682962146649,
main,17,0.004,60,2,SGA,cert,-0.034387519848004484,0.022617077731244294,0.016150697736198386,154.81043912449226,0.006459512715391503,
main,17,0.004,60,2,ASGA,cert,-1.803297111467969,0.0003027155958654562,0.016150697736198386,154.81043912449226,0.006459512715391503,
main,18,0.004,60,2,SGA,emp,-1.0154705749535917,3.471991783660089e-07,0.015983709241580314,187.37371175959643,62.56370063330367,
main,18,0.004,60,2,ASGA,emp,-2.073777969145862,5.412080089639559e-09,0.015983709241580314,187.37371175959643,62.56370063330367,
main,18,0.004,60,2,SGA,cert,-0.026167856960005047,0.009912523601654726,0.015983709241580314,187.37371175959643,0.00533692795328203,
main,18,0.004,60,2,ASGA,cert,-1.2480549184750653,0.0005725969109783013,0.015983709241580314,187.37371175959643,0.00533692795328203,
main,19,0.004,60,2,SGA,emp,-0.9860993382608485,3.086774731653197e-07,0.01609427713242284,192.76909276342766,62.13388720549884,
main,19,0.004,60,2,ASGA,emp,-2.011297957145263,5.135712133341741e-09,0.01609427713242284,192.76909276342766,62.13388720549884,
main,19,0.004,60,2,SGA,cert,-0.027164689793331472,0.018994923299466032,0.01609427713242284,192.76909276342766,0.005187553594119113,
main,19,0.004,60,2,ASGA,cert,-1.334202893549865,0.0008536194550863435,0.01609427713242284,192.76909276342766,0.005187553594119113,
main,20,0.004,60,2,SGA,emp,-1.0183354396539113,3.2182830599081225e-07,0.016139827588860595,182.6499385958425,61.9585305043891,
main,20,0.004,60,2,ASGA,emp,-2.07748784330226,4.727097664691815e-09,0.016139827588860595,182.6499385958425,61.9585305043891,
main,20,0.004,60,2,SGA,cert,-0.02729392609756766,0.011030780302365768,0.016139827588860595,182.6499385958425,0.005474953934765582,
main,20,0.004,60,2,ASGA,cert,-1.3159932803998375,0.000538199281372588,0.016139827588860595,182.6499385958425,0.005474953934765582,
main,21,0.004,60,2,SGA,emp,-1.0030214846424936,3.2023474735853874e-07,0.01605606390126228,188.50327692580615,62.28176507950887,
main,21,0.004,60,2,ASGA,emp,-2.0430590050269335,5.294520474818931e-09,0.01605606390126228,188.50327692580615,62.28176507950887,
main,21,0.004,60,2,SGA,cert,-0.027049047926806354,0.013132154978445804,0.01605606390126228,188.50327692580615,0.005304947565413383,
main,21,0.004,60,2,ASGA,cert,-1.312889813805722,0.0006356863508380911,0.01605606390126228,188.50327692580615,0.005304947565413383,
main,22,0.004,60,2,SGA,emp,-1.001472284423066,3.164893228949084e-07,0.01603965142805057,188.73151644648743,62.34549450689268,
main,22,0.004,60,2,ASGA,emp,-2.0436016936191277,5.195405529401231e-09,0.01603965142805057,188.73151644648743,62.34549450689268,
main,22,0.004,60,2,SGA,cert,-0.02715231363622169,0.013856521417288506,0.01603965142805057,188.73151644648743,0.0052985321096783436,
main,22,0.004,60,2,ASGA,cert,-1.3210829871113203,0.0006553717337147782,0.01603965142805057,188.73151644648743,0.0052985321096783436,
main,23,0.004,60,2,SGA,emp,-1.0114987831091489,3.694932216233293e-07,0.015999563085842033,184.2101703781827,62.50170674253581,
main,23,0.004,60,2,ASGA,emp,-2.0604831439778595,5.727992288817596e-09,0.015999563085842033,184.2101703781827,62.50170674253581,
main,23,0.004,60,2,SGA,cert,-0.026585342201717998,0.009802706506101246,0.015999563085842033,184.2101703781827,0.005428581917855046,
main,23,0.004,60,2,ASGA,cert,-1.266118242536524,0.0005460721947811581,0.015999563085842033,184.2101703781827,0.005428581917855046,
main,24,0.004,60,2,SGA,emp,-1.0338550793048686,2.588224952138063e-07,0.016135233090888556,143.112641849596,61.976173158892415,
main,24,0.004,60,2,ASGA,emp,-2.1064128733101035,3.7089287682756655e-09,0.016135233090888556,143.112641849596,61.976173158892415,
main,24,0.004,60,2,SGA,cert,-0.03526199877091924,0.011728718095569156,0.016135233090888556,143.112641849596,0.00698750290034439,
main,24,0.004,60,2,ASGA,cert,-1.7866057511407707,0.00018862092868481006,0.016135233090888556,143.112641849596,0.00698750290034439,
main,25,0.004,60,2,SGA,emp,-0.9658165378159665,2.273367114419278e-07,0.016044581143800564,170.55599856244112,62.3263387830095,
main,25,0.004,60,2,ASGA,emp,-1.951962622300633,4.323424118712893e-09,0.016044581143800564,170.55599856244112,62.3263387830095,
main,25,0.004,60,2,SGA,cert,-0.031700275430201895,0.03737254647371417,0.016044581143800564,170.55599856244112,0.005863176953192278,
main,25,0.004,60,2,ASGA,cert,-1.6531766555608471,0.0007007658420010443,0.016044581143800564,170.55599856244112,0.005863176953192278,
main,26,0.004,60,2,SGA,emp,-1.003690208107957,3.296188339288464e-07,0.01597412960360899,191.5041758087939,62.60121989833317,
main,26,0.004,60,2,ASGA,emp,-2.0513039624351523,5.1910342621641625e-09,0.01597412960360899,191.5041758087939,62.60121989833317,
main,26,0.004,60,2,SGA,cert,-0.026440244754230943,0.012308388095524252,0.01597412960360899,191.5041758087939,0.005221818249010108,
main,26,0.004,60,2,ASGA,cert,-1.2756936125363623,0.0006540967682693577,0.01597412960360899,191.5041758087939,0.005221818249010108,
main,27,0.004,60,2,SGA,emp,-1.0120458794678024,3.3520233599232396e-07,0.01603356995026055,183.26696906484887,62.36914193795935,
main,27,0.004,60,2,ASGA,emp,-2.0487870423099737,5.206793517176234e-09,0.01603356995026055,183.26696906484887,62.36914193795935,
main,27,0.004,60,2,SGA,cert,-0.027311529840820966,0.011443566892046286,0.01603356995026055,183.26696906484887,0.00545652064364174,
main,27,0.004,60,2,ASGA,cert,-1.3159861022061576,0.0005591393425858071,0.01603356995026055,183.26696906484887,0.00545652064364174,
main,28,0.004,60,2,SGA,emp,-0.9726418396359815,2.7009578801306944e-07,0.01609298203100316,195.35085217213313,62.13888750223533,
main,28,0.004,60,2,ASGA,emp,-1.9588635812639168,5.218051574162885e-09,0.01609298203100316,195.35085217213313,62.13888750223533,
main,28,0.004,60,2,SGA,cert,-0.027101639929044453,0.021702160647806,0.01609298203100316,195.35085217213313,0.005118994818199469,
main,28,0.004,60,2,ASGA,cert,-1.3379755447929087,0.0009544275158504395,0.01609298203100316,195.35085217213313,0.005118994818199469,
main,29,0.004,60,2,SGA,emp,-0.9751665407261678,2.2746483847868593e-07,0.016138209968545737,166.3605421517632,61.9647409439495,
main,29,0.004,60,2,ASGA,emp,-1.9706028186052387,4.1186311583452095e-09,0.016138209968545737,166.3605421517632,61.9647409439495,
main,29,0.004,60,2,SGA,cert,-0.03244426724411513,0.03205829767228427,0.016138209968545737,166.3605421517632,0.006011040761623301,
main,29,0.004,60,2,ASGA,cert,-1.697862205327101,0.0005381968942558962,0.016138209968545737,166.3605421517632,0.006011040761623301,
main,30,0.004,60,2,SGA,emp,-1.0200568778447918,2.9400731086509646e-07,0.01600481577076163,186.63153792876594,62.481194055782154,
main,30,0.004,60,2,ASGA,emp,-2.079977482172003,4.321832745846077e-09,0.01600481577076163,186.63153792876594,62.481194055782154,
main,30,0.004,60,2,SGA,cert,-0.02700736912513094,0.011971138947038221,0.01600481577076163,186.63153792876594,0.005358151205835762,
main,30,0.004,60,2,ASGA,cert,-1.3066628099571398,0.0005912835633647973,0.01600481577076163,186.63153792876594,0.005358151205835762,
main,31,0.004,60,2,SGA,emp,-0.9654076644211941,1.980964184911116e-07,0.016130054907025737,146.30564108209234,61.99606918662328,
main,31,0.004,60,2,ASGA,emp,-1.9550051635214056,3.7063676849857785e-09,0.016130054907025737,146.30564108209234,61.99606918662328,
main,31,0.004,60,2,SGA,cert,-0.036966412827375845,0.031024605583741247,0.016130054907025737,146.30564108209234,0.00683500644680473,
main,31,0.004,60,2,ASGA,cert,-2.022129292893741,0.00021502141671500552,0.016130054907025737,146.30564108209234,0.00683500644680473,
main,32,0.004,60,2,SGA,emp,-0.9798957368951933,2.452569581451458e-07,0.016101555464251755,159.25830526755348,62.10580103395435,
main,32,0.004,60,2,ASGA,emp,-1.9799758765547546,4.456339054714764e-09,0.016101555464251755,159.25830526755348,62.10580103395435,
main,32,0.004,60,2,SGA,cert,-0.03319230668797289,0.02042315718061436,0.016101555464251755,159.25830526755348,0.006279107380428311,
main,32,0.004,60,2,ASGA,cert,-1.7130487496360294,0.0003518464156805276,0.016101555464251755,159.25830526755348,0.006279107380428311,
main,33,0.004,60,2,SGA,emp,-1.0719841529877687,2.2050769611994814e-07,0.016196898183494048,167.22799672615812,61.740216470526505,
main,33,0.004,60,2,ASGA,emp,-2.2608624056265567,2.3624588917081635e-09,0.016196898183494048,167.22799672615812,61.740216470526505,
main,33,0.004,60,2,SGA,cert,-0.02970050748861167,0.00992236624843328,0.016196898183494048,167.22799672615812,0.005979859949153945,
main,33,0.004,60,2,ASGA,cert,-1.4605974185062647,0.0003391597326534851,0.016196898183494048,167.22799672615812,0.005979859949153945,
main,34,0.004,60,2,SGA,emp,-0.9624931764974441,2.1723302440213033e-07,0.015923637678600014,169.80971384193163,62.799720778871595,
main,34,0.004,60,2,ASGA,emp,-1.9541566424167294,4.090950578294894e-09,0.015923637678600014,169.80971384193163,62.799720778871595,
main,34,0.004,60,2,SGA,cert,-0.031733299815834996,0.030878980296831032,0.015923637678600014,169.80971384193163,0.005888944615564548,
main,34,0.004,60,2,ASGA,cert,-1.6480487098475851,0.0005938614020786631,0.015923637678600014,169.80971384193163,0.005888944615564548,
main,35,0.004,60,2,SGA,emp,-1.0605921223086578,1.715343934463598e-07,0.016219165649402595,115.54087333619492,61.65545266730988,
main,35,0.004,60,2,ASGA,emp,-2.140689098261541,2.281211934629379e-09,0.016219165649402595,115.54087333619492,61.65545266730988,
main,35,0.004,60,2,SGA,cert,-0.04453001293667018,0.012672072810523113,0.016219165649402595,115.54087333619492,0.00865494583107617,
main,35,0.004,60,2,ASGA,cert,-2.3973978310918502,6.015081704385111e-05,0.016219165649402595,115.54087333619492,0.00865494583107617,
main,36,0.004,60,2,SGA,emp,-0.9973914049308322,2.3256183971642752e-07,0.016134781458076942,152.35493594603992,61.97790794987236,
main,36,0.004,60,2,ASGA,emp,-2.0408991794248594,3.817970904707035e-09,0.016134781458076942,152.35493594603992,61.97790794987236,
main,36,0.004,60,2,SGA,cert,-0.03463594069735818,0.018646116630053194,0.016134781458076942,152.35493594603992,0.006563620625682738,
main,36,0.004,60,2,ASGA,cert,-1.8075119712532164,0.0002539730162996606,0.016134781458076942,152.35493594603992,0.006563620625682738,
main,37,0.004,60,2,SGA,emp,-1.011378756228969,3.4559128109235004e-07,0.01617342491141724,191.48849118360212,61.82982302617142,
main,37,0.004,60,2,ASGA,emp,-2.0504104654101156,5.452990343990383e-09,0.01617342491141724,191.48849118360212,61.82982302617142,
main,37,0.004,60,2,SGA,cert,-0.026099314935769422,0.011237982592478608,0.01617342491141724,191.48849118360212,0.005222245962767468,
main,37,0.004,60,2,ASGA,cert,-1.2484837279379617,0.0006442733378573678,0.01617342491141724,191.48849118360212,0.005222245962767468,
main,38,0.004,60,2,SGA,emp,-1.055482865933366,2.458772379483609e-07,0.016182338435236077,133.95977174278042,61.79576604469967,
main,38,0.004,60,2,ASGA,emp,-2.2276443982227576,2.866260302020196e-09,0.016182338435236077,133.95977174278042,61.79576604469967,
main,38,0.004,60,2,SGA,cert,-0.03694593615754208,0.009789331531980347,0.016182338435236077,133.95977174278042,0.0074649276196149805,
main,38,0.004,60,2,ASGA,cert,-1.8726289730117451,0.00013403856820804957,0.016182338435236077,133.95977174278042,0.0074649276196149805,
main,39,0.004,60,2,SGA,emp,-1.016041822575992,3.7551927516144e-07,0.016038406780753262,180.728002983236,62.35033277744523,
main,39,0.004,60,2,ASGA,emp,-2.099086603603296,5.438059794138361e-09,0.016038406780753262,180.728002983236,62.35033277744523,
main,39,0.004,60,2,SGA,cert,-0.02627050576901067,0.008202475879668616,0.016038406780753262,180.728002983236,0.005533176837530586,
main,39,0.004,60,2,ASGA,cert,-1.2447086286496656,0.0004837063202332986,0.016038406780753262,180.728002983236,0.005533176837530586,
main,40,0.004,60,2,SGA,emp,-1.0063823091780226,2.9910988975229147e-07,0.01621136717367616,190.51111573296694,61.68511201348822,
main,40,0.004,60,2,ASGA,emp,-2.030784778726461,5.126242659525548e-09,0.01621136717367616,190.51111573296694,61.68511201348822,
main,40,0.004,60,2,SGA,cert,-0.026815307808292572,0.013111815557943128,0.01621136717367616,190.51111573296694,0.005249037549082787,
main,40,0.004,60,2,ASGA,cert,-1.3010442533080193,0.0006514247519434982,0.01621136717367616,190.51111573296694,0.005249037549082787,
main,41,0.004,60,2,SGA,emp,-0.964576890774903,2.4451619169696404e-07,0.015919769690555082,183.07853009854745,62.81497907556303,
main,41,0.004,60,2,ASGA,emp,-1.9623828653596547,4.66418431654958e-09,0.015919769690555082,183.07853009854745,62.81497907556303,
main,41,0.004,60,2,SGA,cert,-0.029189525505627527,0.026144594620763996,0.015919769690555082,183.07853009854745,0.005462136928135267,
main,41,0.004,60,2,ASGA,cert,-1.4736034012733163,0.0008062065111781314,0.015919769690555082,183.07853009854745,0.005462136928135267,
