d,block,sink_std,sink_acc,sec_std,sec_acc
10,12,0.6625996828079224,0.6626045107841492,47.0840322971344,46.70818209648132
10,13,0.6623508930206299,0.6626400351524353,51.0892059803009,50.727083683013916
10,14,0.66216641664505,0.6625075936317444,55.120710134506226,54.666877031326294
10,15,0.6619555354118347,0.6622370481491089,59.13517665863037,58.695913314819336
10,16,0.6618444919586182,0.6619986891746521,63.17896580696106,62.74963593482971
10,17,0.6617947816848755,0.6618611812591553,67.11847138404846,66.76768803596497
10,18,0.6617407202720642,0.6617992520332336,71.05581259727478,70.69471740722656
10,19,0.6616953015327454,0.6617984175682068,74.94634509086609,74.66474747657776
10,20,0.661649763584137,0.6618391275405884,78.86211109161377,78.59121227264404
10,21,0.6616147756576538,0.6618860363960266,82.79514670372009,82.2516222000122
10,22,0.6615837216377258,0.6619229316711426,86.31075024604797,85.66393399238586
10,23,0.6615661382675171,0.6619529724121094,89.96345686912537,89.56723165512085
10,24,0.6615262627601624,0.6619492769241333,93.90837860107422,93.69139218330383
10,25,0.6614933013916016,0.6619203686714172,97.8838222026825,97.68426537513733
20,0,3.8857715129852295,3.8857715129852295,0.0,0.0
20,1,2.041670560836792,2.041670560836792,8.835427522659302,8.45022201538086
20,2,1.5055131912231445,1.5055131912231445,17.734347820281982,17.087499856948853
20,3,1.3131320476531982,1.276718258857727,26.16999101638794,25.509389638900757
20,4,1.2353296279907227,1.1906321048736572,34.60628700256348,33.949217796325684
20,5,1.20023512840271,1.163340449333191,43.26993536949158,42.25059723854065
20,6,1.183957576751709,1.1588470935821533,52.164053440093994,51.018534660339355
20,7,1.1761457920074463,1.1616337299346924,61.04707217216492,59.293726444244385
20,8,1.1723309755325317,1.16504967212677,69.5329840183258,67.19751572608948
20,9,1.1706562042236328,1.1674467325210571,77.9388587474823,76.11917519569397
20,10,1.1697176694869995,1.168686032295227,86.87654280662537,84.64326333999634
20,11,1.1691203117370605,1.1689670085906982,95.5035080909729,93.70703887939453
20,12,1.168685793876648,1.1686758995056152,104.01691222190857,102.62002849578857
20,13,1.1684409379959106,1.1682428121566772,112.73509645462036,111.20577502250671
20,14,1.1682974100112915,1.167872667312622,121.20079207420349,120.03435206413269
20,15,1.1681867837905884,1.1676554679870605,129.94419145584106,128.8026237487793
20,16,1.168149709701538,1.16761314868927,138.8732967376709,137.45352959632874
20,17,1.1680692434310913,1.1676050424575806,147.30401134490967,146.4727578163147
20,18,1.167993426322937,1.1676188707351685,155.92923665046692,154.8929843902588
20,19,1.1679670810699463,1.1676737070083618,164.29547500610352,163.31705927848816
20,20,1.1679226160049438,1.167708158493042,173.1787896156311,172.27061796188354
20,21,1.1679364442825317,1.1677550077438354,181.73522520065308,181.01154160499573
20,22,1.1679518222808838,1.1678019762039185,190.47863173484802,189.89869666099548
20,23,1.167913794517517,1.1677876710891724,198.93634676933289,198.40453267097473
20,24,1.1678872108459473,1.1677302122116089,207.57378125190735,207.0362412929535
20,25,1.1679370403289795,1.1677451133728027,216.39507055282593,216.04289770126343
50,0,6.823179721832275,6.823179721832275,0.0,0.0
50,1,3.1096129417419434,3.1096129417419434,19.108657360076904,18.931061029434204
50,2,2.2940425872802734,2.2940425872802734,37.96648597717285,37.80717420578003
50,3,2.054683208465576,2.007417678833008,57.39259934425354,57.06425952911377
50,4,1.9719773530960083,1.9248467683792114,76.05760931968689,75.82632255554199
50,5,1.9413844347000122,1.911812424659729,95.28896903991699,95.11502027511597
50,6,1.9304554462432861,1.916512370109558,113.90057229995728,113.7463948726654
50,7,1.9268499612808228,1.921506643295288,133.3324842453003,132.90309882164001
50,8,1.9251753091812134,1.9240370988845825,152.6796681880951,151.80130004882812
50,9,1.9245836734771729,1.9248095750808716,171.46376872062683,170.63216996192932
50,10,1.9242209196090698,1.9246242046356201,190.80367040634155,189.719162940979
50,11,1.9240539073944092,1.924190640449524,209.3587143421173,208.95078802108765
50,12,1.923919439315796,1.923862338066101,228.79378056526184,229.20503640174866
50,13,1.923896312713623,1.9237425327301025,247.87309622764587,248.79400157928467
50,14,1.923917293548584,1.9237489700317383,267.14195680618286,268.1592493057251
50,15,1.9238113164901733,1.9237325191497803,286.4698324203491,285.88958287239075
50,16,1.9238022565841675,1.9237234592437744,305.20000553131104,302.71623611450195
50,17,1.9237520694732666,1.9236671924591064,324.4964289665222,320.5113089084625
50,18,1.923880934715271,1.9237366914749146,343.5096299648285,337.2688264846802
50,19,1.9237666130065918,1.9237539768218994,362.4708228111267,355.19819378852844
50,20,1.9237825870513916,1.9237502813339233,381.3450939655304,372.7815089225769
50,21,1.9237240552902222,1.9236536026000977,400.5272047519684,389.7652883529663
50,22,1.9236940145492554,1.9235870838165283,419.7679178714752,407.3938570022583
50,23,1.92377507686615,1.9236446619033813,439.013867855072,424.27239751815796
50,24,1.9236851930618286,1.9236400127410889,457.92920112609863,441.99242067337036
50,25,1.9237704277038574,1.9237282276153564,477.1512818336487,459.3282630443573
